op_index,op_name,transform_start_ms,dram_start_ms,dram_end_ms,compute_start_ms,op_end_ms
0,0_ATTN_x_rsqrt,0.0,0.0,0.0,0.0,0.000117052
1,0_ATTN_hc_fn_linear,0.000117052,0.0,2.1452e-05,0.000117052,0.00024846899999999997
2,0_ATTN_F_rsqrt,0.00024846899999999997,0.0,2.1452e-05,0.000333469,0.000333969
3,0_ATTN_pre_x,0.000333969,0.0,2.1452e-05,0.000333969,0.00033746899999999996
4,0_ATTN_pre_x_reducesum,0.00033746899999999996,0.0,2.1452e-05,0.00033746899999999996,0.000340469
5,0_ATTN_attn_norm,0.000340469,0.0,2.1452e-05,0.000340469,0.000423747
6,0_q_a_linear,0.000423747,2.1452e-05,0.00036469199999999996,0.000459747,0.0005717469999999999
7,0_q_norm,0.0005717469999999999,0.0,0.00036469199999999996,0.0006587469999999999,0.0006737469999999999
8,0_q_b_linear,0.0006737469999999999,0.00036469199999999996,0.001933788,0.0007292469999999999,0.001933788
9,0_qb_rnorm,0.001933788,0.0,0.001933788,0.002073288,0.002223774
10,0_q_rope,0.002223774,0.0,0.001933788,0.002223774,0.002351774
11,0_kv_linear,0.002351774,0.001933788,0.002162614,0.002387774,0.002499774
12,0_kv_norm,0.002499774,0.0,0.002162614,0.002564774,0.002569774
13,0_kv_rope,0.002569774,0.0,0.002162614,0.002569774,0.002570774
14,0_hca_compressor_wkv,0.002570774,0.002162614,0.0023914400000000003,0.002606774,0.002718774
15,0_hca_compressor_wgate,0.002718774,0.0023914400000000003,0.0028490930000000005,0.002754774,0.0028667740000000003
16,0_hca_compressor_score_softmax,0.0028667740000000003,0.0,0.0028490930000000005,0.0029317740000000003,0.0030168610000000005
17,0_hca_compressor_kv_mul_score,0.0030168610000000005,0.0,0.0028490930000000005,0.0031038610000000003,0.0031118610000000005
18,0_hca_compressor_kv_reducesum,0.0031118610000000005,0.0,0.0028490930000000005,0.0031681110000000004,0.0031691110000000005
19,0_hca_compressor_kv_rmsnorm,0.0031691110000000005,0.0,0.0028490930000000005,0.0031691110000000005,0.0031741110000000003
20,0_hca_compressor_kv_rope,0.0031741110000000003,0.0,0.0028490930000000005,0.0031741110000000003,0.0031746110000000004
21,0_DV_FA_flash_attn,0.0031746110000000004,0.0,0.0028490930000000005,0.0031746110000000004,0.010466611
22,0_inverse_rope,0.010466611,0.0,0.0028490930000000005,0.010466611,0.010467111000000001
23,0_wo_a_linear,0.010467111000000001,0.0028490930000000005,0.0031106090000000003,0.010467111000000001,0.010979111000000001
24,0_wo_b_linear,0.010979111000000001,0.0031106090000000003,0.012095599,0.011077361,0.012101361000000001
25,0_ATTN_post_attnout,0.012101361000000001,0.0,0.012095599,0.012192111000000002,0.012194111000000002
26,0_ATTN_comb_residual,0.012194111000000002,0.0,0.012095599,0.012194111000000002,0.012208111000000002
27,0_ATTN_comb_residual_reducesum,0.012208111000000002,0.0,0.012095599,0.012208111000000002,0.012218611000000002
28,0_ATTN_add,0.012218611000000002,0.0,0.012095599,0.012218611000000002,0.012222111000000003
29,0_FFN_x_rsqrt,0.012222111000000003,0.0,0.012095599,0.012222111000000003,0.012339528000000002
30,0_FFN_hc_fn_linear,0.012339528000000002,0.012095599,0.012138504,0.012339528000000002,0.012456028000000003
31,0_FFN_F_rsqrt,0.012456028000000003,0.0,0.012138504,0.012456028000000003,0.012456528000000003
32,0_FFN_pre_x,0.012456528000000003,0.0,0.012138504,0.012456528000000003,0.012460028000000003
33,0_FFN_pre_x_reducesum,0.012460028000000003,0.0,0.012138504,0.012460028000000003,0.012463028000000003
34,0_FFN_ffn_norm,0.012463028000000003,0.0,0.012138504,0.012463028000000003,0.012816875000000004
35,0_gate_linear,0.012816875000000004,0.012138504,0.012481744,0.012863125000000003,0.012975125000000002
36,0_gate_topk,0.012975125000000002,0.0,0.012481744,0.013018125000000002,0.013031625000000002
37,0_LPU_FFN,0.013031625000000002,0.0,0.012481744,0.013031625000000002,0.014219365000000001
38,0_FFN_post_attnout,0.014219365000000001,0.0,0.012481744,0.014219365000000001,0.014221365000000001
39,0_FFN_comb_residual,0.014221365000000001,0.0,0.012481744,0.014221365000000001,0.014235365000000002
40,0_FFN_comb_residual_reducesum,0.014235365000000002,0.0,0.012481744,0.014235365000000002,0.014245865000000002
41,0_FFN_add_layer_END,0.014245865000000002,0.0,0.012481744,0.014245865000000002,0.014249365000000002
42,1_ATTN_x_rsqrt,0.014249365000000002,0.0,0.012481744,0.014249365000000002,0.014366782000000002
43,1_ATTN_hc_fn_linear,0.014366782000000002,0.012481744,0.012524648999999999,0.014366782000000002,0.014483282000000002
44,1_ATTN_F_rsqrt,0.014483282000000002,0.0,0.012524648999999999,0.014483282000000002,0.014483782000000002
45,1_ATTN_pre_x,0.014483782000000002,0.0,0.012524648999999999,0.014483782000000002,0.014487282000000002
46,1_ATTN_pre_x_reducesum,0.014487282000000002,0.0,0.012524648999999999,0.014487282000000002,0.014490282000000002
47,1_ATTN_attn_norm,0.014490282000000002,0.0,0.012524648999999999,0.014490282000000002,0.014573560000000003
48,1_q_a_linear,0.014573560000000003,0.012524648999999999,0.012867888999999999,0.014609560000000002,0.014721560000000002
49,1_q_norm,0.014721560000000002,0.0,0.012867888999999999,0.014808560000000002,0.014823560000000001
50,1_q_b_linear,0.014823560000000001,0.012867888999999999,0.014436985,0.014879060000000001,0.01564706
51,1_qb_rnorm,0.01564706,0.0,0.014436985,0.01578656,0.015937046
52,1_q_rope,0.015937046,0.0,0.014436985,0.015937046,0.016065046
