op_index,op_name,op_type,cores,num_cores,partition,input_tensors,output_tensor,transform_ms,compute_ms,local_dram_ms,local_sram_ms,max_weight_capacity_per_core_bytes,max_kv_capacity_per_core_bytes,max_io_capacity_per_core_bytes,cumulative_weight_capacity_per_core_bytes,cumulative_kv_capacity_per_core_bytes,max_io_capacity_per_core_so_far_bytes,internal_comm_ms,op_latency_ms,step_latency_ms,compute_start_time_ms,prefetch_window_ms,prefetch_dram_hidden_ms,prefetch_sram_utilization_at_compute_start,prefetch_sram_full_time_ms,dram_stream_break_count,dram_restart_penalty_ms,exposed_time_after_step_ms,bottleneck,transform_comm_semantics,internal_comm_semantics,notes
0,0_ATTN_x_rsqrt,RMSNORM,0-15,16,hidden_split,residual=<missing>,ATTN_x_rsqrt=hidden@0-15,0.000000000,0.000017500,0.000000000,0.000000000,0.0,0.0,3584.0,0.0,0.0,3584.0,0.000048035,0.000065535,0.000065535,0.000000000,0.000000000,0.000000000,0.000000000,,0,0.000000000,0.000065535,communication,residual:none(missing_input),allreduce(rms_stats),{'meaning': 'split hidden; allreduce RMS statistic'}
1,0_ATTN_hc_fn_linear,GEMM,0-63,64,input_split,residual=<missing>,ATTN_F=replicated@0-63,0.000000000,0.000014000,0.000047430,0.000000000,10752.0,0.0,472.0,10752.0,0.0,3584.0,0.000082312,0.000096312,0.000096312,0.000065535,0.000065535,0.000047430,0.148562345,,0,0.000000000,0.000114417,communication,residual:none(missing_input),allreduce(output),{'meaning': 'split K/input features; row parallel; allreduce output'}
2,0_ATTN_F_rsqrt,ELEMENTWISE,0,1,hidden_split,ATTN_F=replicated@0-63; ATTN_x_rsqrt=hidden@0-15,ATTN_pre_post_comb=hidden@0,0.000000000,0.000000500,0.000000000,0.000000000,0.0,0.0,48.0,10752.0,0.0,3584.0,0.000000000,0.000000500,0.000000500,0.000161847,0.000114417,0.000000000,0.259375626,,0,0.000000000,0.000114917,compute,ATTN_F:none(replicated_local_slice); ATTN_x_rsqrt:none(compatible_shards+redundant_compute_representative_group),none,{'meaning': 'split semantic axis; preserve elementwise layout'}
3,0_ATTN_pre_x,ELEMENTWISE,0-63,64,hidden_split,previous=hidden@0,chain_output=hidden@0-63,0.000000000,0.000001000,0.000000000,0.000000000,0.0,0.0,896.0,10752.0,0.0,3584.0,0.000000000,0.000001000,0.000001000,0.000162347,0.000114917,0.000000000,0.260509089,,0,0.000000000,0.000115917,compute,previous:none(compatible_shards+redundant_compute_representative_group),none,{'meaning': 'split semantic axis; preserve elementwise layout'}
4,0_ATTN_pre_x_reducesum,REDUCE_SUM,0-63,64,hidden_split,previous=hidden@0-63,chain_output=hidden@0-63,0.000000000,0.000001000,0.000000000,0.000000000,0.0,0.0,560.0,10752.0,0.0,3584.0,0.000000000,0.000001000,0.000001000,0.000163347,0.000115917,0.000000000,0.262776015,,0,0.000000000,0.000116917,compute,previous:none(compatible_shards),none,{'meaning': 'split output hidden; reduce_dim is local'}
5,0_ATTN_attn_norm,RMSNORM,0-63,64,hidden_split,previous=hidden@0-63,attn_norm_output=hidden@0-63,0.000000000,0.000001500,0.000000000,0.000000000,0.0,0.0,224.0,10752.0,0.0,3584.0,0.000082052,0.000083552,0.000083552,0.000164347,0.000116917,0.000000000,0.265042940,,0,0.000000000,0.000200469,communication,previous:none(compatible_shards),allreduce(rms_stats),{'meaning': 'split hidden; allreduce RMS statistic'}
6,0_q_a_linear,GEMM,0-63,64,output_split,attn_norm_output=hidden@0-63,chain_output=q_lora_rank@0-63,0.000092000,0.000224000,0.000758878,0.000000000,172032.0,0.0,7192.0,182784.0,0.0,7192.0,0.000000000,0.000466409,0.000558409,0.000339899,0.000292469,0.000292469,0.663006468,,0,0.000000000,0.000000000,local_dram,attn_norm_output:allgather(previous_shards_to_replicated),none,{'meaning': 'split N/output features; column parallel'}
7,0_q_norm,RMSNORM,0,1,batch_split,previous=q_lora_rank@0-63,q_lora_normed=batch_size@0,0.000043000,0.000015000,0.000000000,0.000000000,0.0,0.0,3072.0,182784.0,0.0,7192.0,0.000000000,0.000015000,0.000058000,0.000849308,0.000043000,0.000000000,0.097477805,,0,0.000000000,0.000058000,compute,previous:alltoall_reshuffle(sharded_to_sharded_or_replicated),none,{'meaning': 'split batch/tokens; full hidden per core'}
8,0_q_b_linear,GEMM,0-63,64,output_split,q_lora_normed=batch_size@0,chain_output=heads*head_dim@0-63,0.000000000,0.001536000,0.006938313,0.000000000,1572864.0,0.0,2560.0,1755648.0,0.0,7192.0,0.000000000,0.006880313,0.006880313,0.000864308,0.000058000,0.000058000,0.131481690,,0,0.000000000,0.000000000,local_dram,q_lora_normed:allgather(previous_shards_to_replicated+redundant_compute_representative_group),none,{'meaning': 'split N/output features; column parallel'}
9,0_qb_rnorm,RMSNORM,0-31,32,hidden_split,previous=heads*head_dim@0-63,query_heads_normed=heads*head_dim@0-31,0.000065750,0.000020000,0.000000000,0.000000000,0.0,0.0,4096.0,1755648.0,0.0,7192.0,0.000065043,0.000085043,0.000150793,0.007810371,0.000065750,0.000000000,0.149050364,,0,0.000000000,0.000150793,communication,previous:alltoall_reshuffle(sharded_to_sharded),allreduce(rms_stats),{'meaning': 'split hidden; allreduce RMS statistic'}
