op_index,op_name,transform_start_ms,dram_start_ms,dram_end_ms,compute_start_ms,op_end_ms
0,0_ATTN_x_rsqrt,0.0,0.0,0.0,0.0,9.5017e-05
1,0_ATTN_hc_fn_linear,9.5017e-05,0.0,2.3715e-05,9.5017e-05,0.000212382
2,0_ATTN_F_rsqrt,0.000212382,0.0,2.3715e-05,0.000236132,0.00023663200000000002
3,0_ATTN_pre_x,0.00023663200000000002,0.0,2.3715e-05,0.00023663200000000002,0.00023763200000000002
4,0_ATTN_pre_x_reducesum,0.00023763200000000002,0.0,2.3715e-05,0.00023763200000000002,0.00024813200000000003
5,0_ATTN_attn_norm,0.00024813200000000003,0.0,2.3715e-05,0.00026138200000000005,0.0003313820000000001
6,0_q_a_linear,0.0003313820000000001,2.3715e-05,0.000403154,0.0003313820000000001,0.0004433820000000001
7,0_q_norm,0.0004433820000000001,0.0,0.000403154,0.000508382,0.0005233820000000001
8,0_q_b_linear,0.0005233820000000001,0.000403154,0.0038723110000000002,0.0005233820000000001,0.0038723110000000002
9,0_qb_rnorm,0.0038723110000000002,0.0,0.0038723110000000002,0.003955686,0.004040729
10,0_q_rope,0.004040729,0.0,0.0038723110000000002,0.004040729,0.004056729
11,0_kv_linear,0.004056729,0.0038723110000000002,0.003998791,0.004056729,0.004168729
12,0_kv_norm,0.004168729,0.0,0.003998791,0.004233729,0.004238729
13,0_kv_rope,0.004238729,0.0,0.003998791,0.004238729,0.004239229
14,0_hca_compressor_wkv,0.004239229,0.003998791,0.0042517499999999995,0.004239229,0.004351229
15,0_hca_compressor_wgate,0.004351229,0.0042517499999999995,0.004504708999999999,0.004351229,0.004504708999999999
16,0_hca_compressor_score_softmax,0.004504708999999999,0.0,0.004504708999999999,0.004569708999999999,0.004654795999999999
17,0_hca_compressor_kv_mul_score,0.004654795999999999,0.0,0.004504708999999999,0.004719795999999999,0.0047217959999999995
18,0_hca_compressor_kv_reducesum,0.0047217959999999995,0.0,0.004504708999999999,0.0048120459999999995,0.004814046
19,0_hca_compressor_kv_rmsnorm,0.004814046,0.0,0.004504708999999999,0.004814046,0.004819046
20,0_hca_compressor_kv_rope,0.004819046,0.0,0.004504708999999999,0.004819046,0.004819545999999999
21,0_DV_FA_flash_attn,0.004819545999999999,0.0,0.004504708999999999,0.004819545999999999,0.006452545999999999
22,0_inverse_rope,0.006452545999999999,0.0,0.004504708999999999,0.006452545999999999,0.006453045999999999
23,0_wo_a_linear,0.006453045999999999,0.004504708999999999,0.0046492569999999995,0.006453045999999999,0.006709045999999999
24,0_wo_b_linear,0.006709045999999999,0.0046492569999999995,0.010303817,0.006890045999999999,0.010303817
25,0_ATTN_post_attnout,0.010303817,0.0,0.010303817,0.010303817,0.010304317
26,0_ATTN_comb_residual,0.010304317,0.0,0.010303817,0.010304317,0.010307817
27,0_ATTN_comb_residual_reducesum,0.010307817,0.0,0.010303817,0.010307817,0.010310817
28,0_ATTN_add,0.010310817,0.0,0.010303817,0.010310817,0.010311817
29,0_FFN_x_rsqrt,0.010311817,0.0,0.010303817,0.010311817,0.010377352
30,0_FFN_hc_fn_linear,0.010377352,0.010303817,0.010398677,0.010377352,0.010470611999999999
31,0_FFN_F_rsqrt,0.010470611999999999,0.0,0.010398677,0.010470611999999999,0.010471112
32,0_FFN_pre_x,0.010471112,0.0,0.010398677,0.010471112,0.010472111999999999
33,0_FFN_pre_x_reducesum,0.010472111999999999,0.0,0.010398677,0.010472111999999999,0.010473111999999998
34,0_FFN_ffn_norm,0.010473111999999998,0.0,0.010398677,0.010473111999999998,0.010543111999999999
35,0_gate_linear,0.010543111999999999,0.010398677,0.010493537,0.010543111999999999,0.010705444999999997
36,0_gate_topk,0.010705444999999997,0.0,0.010493537,0.010705444999999997,0.010707444999999998
37,0_LPU_FFN,0.010707444999999998,0.0,0.010493537,0.010707444999999998,0.012121261999999999
38,0_FFN_post_attnout,0.012121261999999999,0.0,0.010493537,0.012121261999999999,0.012121762
39,0_FFN_comb_residual,0.012121762,0.0,0.010493537,0.012121762,0.012125262
40,0_FFN_comb_residual_reducesum,0.012125262,0.0,0.010493537,0.012125262,0.012128261999999999
41,0_FFN_add_layer_END,0.012128261999999999,0.0,0.010493537,0.012128261999999999,0.012129261999999998
42,1_ATTN_x_rsqrt,0.012129261999999998,0.0,0.010493537,0.012129261999999998,0.012200787999999999
43,1_ATTN_hc_fn_linear,0.012200787999999999,0.010493537,0.010517252000000001,0.012200787999999999,0.012318152999999998
44,1_ATTN_F_rsqrt,0.012318152999999998,0.0,0.010517252000000001,0.012318152999999998,0.012318652999999999
45,1_ATTN_pre_x,0.012318652999999999,0.0,0.010517252000000001,0.012318652999999999,0.012319652999999998
46,1_ATTN_pre_x_reducesum,0.012319652999999998,0.0,0.010517252000000001,0.012319652999999998,0.012320652999999997
47,1_ATTN_attn_norm,0.012320652999999997,0.0,0.010517252000000001,0.012320652999999997,0.012390652999999998
48,1_q_a_linear,0.012390652999999998,0.010517252000000001,0.010896691000000002,0.012390652999999998,0.012502652999999997
49,1_q_norm,0.012502652999999997,0.0,0.010896691000000002,0.012567652999999998,0.012582652999999997
50,1_q_b_linear,0.012582652999999997,0.010896691000000002,0.015731974000000003,0.012582652999999997,0.015731974000000003
51,1_qb_rnorm,0.015731974000000003,0.0,0.015731974000000003,0.015815349000000003,0.015900392000000003
52,1_q_rope,0.015900392000000003,0.0,0.015731974000000003,0.015900392000000003,0.015916392
53,1_kv_linear,0.015916392,0.015731974000000003,0.015858454,0.015916392,0.016028392000000002
54,1_kv_norm,0.016028392000000002,0.0,0.015858454,0.016093392,0.016098392000000003
55,1_kv_rope,0.016098392000000003,0.0,0.015858454,0.016098392000000003,0.016098892000000004
56,1_hca_compressor_wkv,0.016098892000000004,0.015858454,0.016111413,0.016098892000000004,0.016210892000000005
57,1_hca_compressor_wgate,0.016210892000000005,0.016111413,0.016364372000000002,0.016210892000000005,0.016364372000000002
58,1_hca_compressor_score_softmax,0.016364372000000002,0.0,0.016364372000000002,0.016429372,0.016514459
59,1_hca_compressor_kv_mul_score,0.016514459,0.0,0.016364372000000002,0.016579458999999998,0.016581458999999996
60,1_hca_compressor_kv_reducesum,0.016581458999999996,0.0,0.016364372000000002,0.016671708999999996,0.016673708999999995
61,1_hca_compressor_kv_rmsnorm,0.016673708999999995,0.0,0.016364372000000002,0.016673708999999995,0.016678708999999996
62,1_hca_compressor_kv_rope,0.016678708999999996,0.0,0.016364372000000002,0.016678708999999996,0.016679208999999997
63,1_DV_FA_flash_attn,0.016679208999999997,0.0,0.016364372000000002,0.016679208999999997,0.018312208999999996
64,1_inverse_rope,0.018312208999999996,0.0,0.016364372000000002,0.018312208999999996,0.018312708999999996
65,1_wo_a_linear,0.018312708999999996,0.016364372000000002,0.016508920000000003,0.018312708999999996,0.018568708999999996
66,1_wo_b_linear,0.018568708999999996,0.016508920000000003,0.022163480000000006,0.018749708999999996,0.022163480000000006
67,1_ATTN_post_attnout,0.022163480000000006,0.0,0.022163480000000006,0.022163480000000006,0.022163980000000007
68,1_ATTN_comb_residual,0.022163980000000007,0.0,0.022163480000000006,0.022163980000000007,0.022167480000000007
69,1_ATTN_comb_residual_reducesum,0.022167480000000007,0.0,0.022163480000000006,0.022167480000000007,0.022170480000000006
70,1_ATTN_add,0.022170480000000006,0.0,0.022163480000000006,0.022170480000000006,0.022171480000000007
71,1_FFN_x_rsqrt,0.022171480000000007,0.0,0.022163480000000006,0.022171480000000007,0.022237015000000006
72,1_FFN_hc_fn_linear,0.022237015000000006,0.022163480000000006,0.022258340000000005,0.022237015000000006,0.022330275000000007
73,1_FFN_F_rsqrt,0.022330275000000007,0.0,0.022258340000000005,0.022330275000000007,0.022330775000000008
74,1_FFN_pre_x,0.022330775000000008,0.0,0.022258340000000005,0.022330775000000008,0.02233177500000001
75,1_FFN_pre_x_reducesum,0.02233177500000001,0.0,0.022258340000000005,0.02233177500000001,0.02233277500000001
76,1_FFN_ffn_norm,0.02233277500000001,0.0,0.022258340000000005,0.02233277500000001,0.02240277500000001
77,1_gate_linear,0.02240277500000001,0.022258340000000005,0.022353200000000004,0.02240277500000001,0.02256510800000001
78,1_gate_topk,0.02256510800000001,0.0,0.022353200000000004,0.02256510800000001,0.02256710800000001
79,1_LPU_FFN,0.02256710800000001,0.0,0.022353200000000004,0.02256710800000001,0.023980925000000007
80,1_FFN_post_attnout,0.023980925000000007,0.0,0.022353200000000004,0.023980925000000007,0.023981425000000008
81,1_FFN_comb_residual,0.023981425000000008,0.0,0.022353200000000004,0.023981425000000008,0.023984925000000008
82,1_FFN_comb_residual_reducesum,0.023984925000000008,0.0,0.022353200000000004,0.023984925000000008,0.023987925000000007
83,1_FFN_add_layer_END,0.023987925000000007,0.0,0.022353200000000004,0.023987925000000007,0.023988925000000008
84,2_ATTN_x_rsqrt,0.023988925000000008,0.0,0.022353200000000004,0.023988925000000008,0.024060451000000007
85,2_ATTN_hc_fn_linear,0.024060451000000007,0.022353200000000004,0.022376915000000004,0.024060451000000007,0.024177816000000008
86,2_ATTN_F_rsqrt,0.024177816000000008,0.0,0.022376915000000004,0.024177816000000008,0.02417831600000001
87,2_ATTN_pre_x,0.02417831600000001,0.0,0.022376915000000004,0.02417831600000001,0.02417931600000001
