op_index,op_name,transform_start_ms,dram_start_ms,dram_end_ms,compute_start_ms,op_end_ms
0,LPU_expert0_up_linear,0.0,0.0,0.000680285,0.0,0.000680285
1,LPU_expert0_silu_mul,0.000680285,0.0,0.000680285,0.0007452849999999999,0.0007457849999999999
2,LPU_expert0_down_linear,0.0007457849999999999,0.000680285,0.0010204279999999999,0.0008257849999999999,0.0011199279999999999
