op_index,op_name,op_type,cores,num_cores,partition,input_tensors,output_tensor,transform_ms,compute_ms,local_dram_ms,local_sram_ms,max_weight_capacity_per_core_bytes,max_kv_capacity_per_core_bytes,max_io_capacity_per_core_bytes,cumulative_weight_capacity_per_core_bytes,cumulative_kv_capacity_per_core_bytes,max_io_capacity_per_core_so_far_bytes,internal_comm_ms,op_latency_ms,step_latency_ms,compute_start_time_ms,prefetch_window_ms,prefetch_dram_hidden_ms,prefetch_sram_utilization_at_compute_start,prefetch_sram_full_time_ms,dram_stream_break_count,dram_restart_penalty_ms,exposed_time_after_step_ms,bottleneck,transform_comm_semantics,internal_comm_semantics,notes
0,LPU_expert_up_linear,GEMM,0-127,128,output_split,previous=external/input,expert_gate_up=expert_intermediate2@0-127,0.000000000,0.004032000,0.000680285,0.000000000,172032.0,0.0,346368.0,172032.0,0.0,346368.0,0.000000000,0.004032000,0.004032000,0.000000000,0.000000000,0.000000000,0.000000000,,0,0.000000000,0.003351715,compute,previous:none,none,{'meaning': 'split N/output features; column parallel'}
1,LPU_expert_silu_mul,ELEMENTWISE,0-31,32,batch_split,expert_gate_up=expert_intermediate2@0-127,expert_activation=batch_size@0-31,0.000154000,0.000096000,0.000000000,0.000000000,0.0,0.0,12288.0,172032.0,0.0,346368.0,0.000000000,0.000096000,0.000250000,0.004186000,0.003505715,0.000000000,0.805938951,,0,0.000000000,0.003601715,compute,expert_gate_up:alltoall_reshuffle(sharded_to_sharded_or_replicated),none,{'meaning': 'split batch/tokens; preserve elementwise layout'}
2,LPU_expert_down_linear,GEMM,0-127,128,2d_batch_output:2x64,expert_activation=batch_size@0-31,"routed_expert_output=2d:batch_size,hidden@0-127",0.000000000,0.002016000,0.000680285,0.000000000,172032.0,0.0,76416.0,344064.0,0.0,346368.0,0.000000000,0.002016000,0.002016000,0.004282000,0.003601715,0.000680285,0.828008670,,0,0.000000000,0.004937430,compute,expert_activation:none(compatible_shards+redundant_compute_representative_group),none,{'meaning': 'coarse 2D split on M and N; layout conversion may cost later'}
