op_index,op_name,op_type,cores,num_cores,partition,input_tensors,output_tensor,transform_ms,compute_ms,local_dram_ms,local_sram_ms,max_weight_capacity_per_core_bytes,max_kv_capacity_per_core_bytes,max_io_capacity_per_core_bytes,cumulative_weight_capacity_per_core_bytes,cumulative_kv_capacity_per_core_bytes,max_io_capacity_per_core_so_far_bytes,internal_comm_ms,op_latency_ms,step_latency_ms,compute_start_time_ms,prefetch_window_ms,prefetch_dram_hidden_ms,prefetch_sram_utilization_at_compute_start,prefetch_sram_full_time_ms,dram_stream_break_count,dram_restart_penalty_ms,exposed_time_after_step_ms,bottleneck,transform_comm_semantics,internal_comm_semantics,notes
0,0_ATTN_x_rsqrt,RMSNORM,0-7,8,batch_split,residual=<missing>,ATTN_x_rsqrt=batch_size@0-7,0.000000000,0.000280000,0.000000000,0.000000000,0.0,0.0,57344.0,0.0,0.0,57344.0,0.000000000,0.000280000,0.000280000,0.000000000,0.000000000,0.000000000,0.000000000,,0,0.000000000,0.000280000,compute,residual:none(missing_input),none,{'meaning': 'split batch/tokens; full hidden per core'}
1,0_ATTN_hc_fn_linear,GEMM,0-15,16,input_split,residual=<missing>,ATTN_F=replicated@0-15,0.000000000,0.000112000,0.000171620,0.000000000,43008.0,0.0,14528.0,43008.0,0.0,57344.0,0.000092667,0.000204667,0.000204667,0.000280000,0.000280000,0.000171620,0.116946851,,0,0.000000000,0.000313047,compute,residual:none(missing_input),allreduce(output),{'meaning': 'split K/input features; row parallel; allreduce output'}
2,0_ATTN_F_rsqrt,ELEMENTWISE,0,1,batch_split,ATTN_F=replicated@0-15; ATTN_x_rsqrt=batch_size@0-7,ATTN_pre_post_comb=batch_size@0,0.000000000,0.000000500,0.000000000,0.000000000,0.0,0.0,384.0,43008.0,0.0,57344.0,0.000000000,0.000000500,0.000000500,0.000484667,0.000313047,0.000000000,0.130749431,,0,0.000000000,0.000313547,compute,ATTN_F:none(replicated_local_slice+redundant_compute_representative_group); ATTN_x_rsqrt:none(compatible_shards+redundant_compute_representative_group),none,{'meaning': 'split batch/tokens; preserve elementwise layout'}
3,0_ATTN_pre_x,ELEMENTWISE,0-7,8,batch_split,previous=batch_size@0,chain_output=batch_size@0-7,0.000000000,0.000056000,0.000000000,0.000000000,0.0,0.0,57344.0,43008.0,0.0,57344.0,0.000000000,0.000056000,0.000056000,0.000485167,0.000313547,0.000000000,0.130958265,,0,0.000000000,0.000369547,compute,previous:none(compatible_shards+redundant_compute_representative_group),none,{'meaning': 'split batch/tokens; preserve elementwise layout'}
4,0_ATTN_pre_x_reducesum,REDUCE_SUM,0-7,8,batch_split,previous=batch_size@0-7,chain_output=batch_size@0-7,0.000000000,0.000042000,0.000000000,0.000000000,0.0,0.0,35840.0,43008.0,0.0,57344.0,0.000000000,0.000042000,0.000042000,0.000541167,0.000369547,0.000000000,0.154347635,,0,0.000000000,0.000411547,compute,previous:none(compatible_shards),none,{'meaning': 'split batch/tokens; reduce axis is local'}
5,0_ATTN_attn_norm,RMSNORM,0-7,8,batch_split,previous=batch_size@0-7,attn_norm_output=batch_size@0-7,0.000000000,0.000070000,0.000000000,0.000000000,0.0,0.0,14336.0,43008.0,0.0,57344.0,0.000000000,0.000070000,0.000070000,0.000583167,0.000411547,0.000000000,0.171889663,,0,0.000000000,0.000481547,compute,previous:none(compatible_shards),none,{'meaning': 'split batch/tokens; full hidden per core'}
6,0_q_a_linear,GEMM,0-255,256,2d_batch_output:2x128,attn_norm_output=batch_size@0-7,"chain_output=2d:batch_size,q_lora_rank@0-255",0.000000000,0.000112000,0.000343240,0.000000000,86016.0,0.0,28720.0,129024.0,0.0,57344.0,0.000000000,0.000112000,0.000112000,0.000653167,0.000481547,0.000343240,0.201126375,,0,0.000000000,0.000250307,compute,attn_norm_output:none(compatible_shards+redundant_compute_representative_group),none,{'meaning': 'coarse 2D split on M and N; layout conversion may cost later'}
7,0_q_norm,RMSNORM,0-15,16,2d_batch_q_lora_rank:4x4,"previous=2d:batch_size,q_lora_rank@0-255","q_lora_normed=2d:batch_size,q_lora_rank@0-15",0.000195750,0.000007500,0.000000000,0.000000000,0.0,0.0,1536.0,129024.0,0.0,57344.0,0.000076069,0.000083569,0.000279319,0.000960917,0.000446057,0.000000000,0.186303495,,0,0.000000000,0.000529627,communication,previous:alltoall_reshuffle(sharded_to_sharded_or_replicated),allreduce(rms_stats_per_batch_shard),{'meaning': 'split batch and hidden; approximate allreduce RMS statistic'}
8,0_q_b_linear,GEMM,0-255,256,output_split,"q_lora_normed=2d:batch_size,q_lora_rank@0-15",chain_output=heads*head_dim@0-255,0.000219000,0.000768000,0.001569096,0.000000000,393216.0,0.0,14336.0,522240.0,0.0,57344.0,0.000000000,0.000820469,0.001039469,0.001263486,0.000748627,0.000748627,0.312676866,,0,0.000000000,0.000000000,local_dram,q_lora_normed:allgather(previous_shards_to_replicated+redundant_compute_representative_group),none,{'meaning': 'split N/output features; column parallel'}
9,0_qb_rnorm,RMSNORM,0-63,64,hidden_split,previous=heads*head_dim@0-255,query_heads_normed=heads*head_dim@0-63,0.000413250,0.000080000,0.000000000,0.000000000,0.0,0.0,16384.0,522240.0,0.0,57344.0,0.000138417,0.000218417,0.000631667,0.002497205,0.000413250,0.000000000,0.172601023,,0,0.000000000,0.000631667,communication,previous:alltoall_reshuffle(sharded_to_sharded),allreduce(rms_stats),{'meaning': 'split hidden; allreduce RMS statistic'}
