op_index,op_name,op_type,cores,num_cores,partition,input_tensors,output_tensor,transform_ms,compute_ms,local_dram_ms,local_sram_ms,max_weight_capacity_per_core_bytes,max_kv_capacity_per_core_bytes,max_io_capacity_per_core_bytes,cumulative_weight_capacity_per_core_bytes,cumulative_kv_capacity_per_core_bytes,max_io_capacity_per_core_so_far_bytes,internal_comm_ms,op_latency_ms,step_latency_ms,compute_start_time_ms,prefetch_window_ms,prefetch_dram_hidden_ms,prefetch_sram_utilization_at_compute_start,prefetch_sram_full_time_ms,dram_stream_break_count,dram_restart_penalty_ms,exposed_time_after_step_ms,bottleneck,transform_comm_semantics,internal_comm_semantics,notes
0,0_ATTN_x_rsqrt,RMSNORM,0-7,8,hidden_split,residual=<missing>,ATTN_x_rsqrt=hidden@0-7,0.000000000,0.000035000,0.000000000,0.000000000,0.0,0.0,7168.0,0.0,0.0,7168.0,0.000036526,0.000071526,0.000071526,0.000000000,0.000000000,0.000000000,0.000000000,,0,0.000000000,0.000071526,communication,residual:none(missing_input),allreduce(rms_stats),{'meaning': 'split hidden; allreduce RMS statistic'}
1,0_ATTN_hc_fn_linear,GEMM,0-127,128,input_split,residual=<missing>,ATTN_F=replicated@0-127,0.000000000,0.000007000,0.000021452,0.000000000,5376.0,0.0,248.0,5376.0,0.0,7168.0,0.000110365,0.000117365,0.000117365,0.000071526,0.000071526,0.000021452,0.029874091,,0,0.000000000,0.000167438,communication,residual:none(missing_input),allreduce(output),{'meaning': 'split K/input features; row parallel; allreduce output'}
2,0_ATTN_F_rsqrt,ELEMENTWISE,0,1,batch_split,ATTN_F=replicated@0-127; ATTN_x_rsqrt=hidden@0-7,ATTN_pre_post_comb=batch_size@0,0.000034250,0.000000500,0.000000000,0.000000000,0.0,0.0,48.0,5376.0,0.0,7168.0,0.000000000,0.000000500,0.000034750,0.000223141,0.000201688,0.000000000,0.084238548,,0,0.000000000,0.000202188,compute,ATTN_F:none(replicated_local_slice); ATTN_x_rsqrt:alltoall_reshuffle(sharded_to_sharded_or_replicated+redundant_compute_representative_group),none,{'meaning': 'split batch/tokens; preserve elementwise layout'}
3,0_ATTN_pre_x,ELEMENTWISE,0-63,64,hidden_split,previous=batch_size@0,chain_output=hidden@0-63,0.000000000,0.000001000,0.000000000,0.000000000,0.0,0.0,896.0,5376.0,0.0,7168.0,0.000000000,0.000001000,0.000001000,0.000223641,0.000202188,0.000000000,0.084447382,,0,0.000000000,0.000203188,compute,previous:alltoall_reshuffle(sharded_to_sharded_or_replicated+redundant_compute_representative_group),none,{'meaning': 'split semantic axis; preserve elementwise layout'}
4,0_ATTN_pre_x_reducesum,REDUCE_SUM,0-63,64,hidden_split,previous=hidden@0-63,chain_output=hidden@0-63,0.000000000,0.000001000,0.000000000,0.000000000,0.0,0.0,560.0,5376.0,0.0,7168.0,0.000000000,0.000001000,0.000001000,0.000224641,0.000203188,0.000000000,0.084865049,,0,0.000000000,0.000204188,compute,previous:none(compatible_shards),none,{'meaning': 'split output hidden; reduce_dim is local'}
5,0_ATTN_attn_norm,RMSNORM,0-1,2,hidden_split,previous=hidden@0-63,attn_norm_output=hidden@0-1,0.000000000,0.000035000,0.000000000,0.000000000,0.0,0.0,7168.0,5376.0,0.0,7168.0,0.000012509,0.000047509,0.000047509,0.000225641,0.000204188,0.000000000,0.085282717,,0,0.000000000,0.000251697,compute,previous:none(compatible_shards+redundant_compute_representative_group),allreduce(rms_stats),{'meaning': 'split hidden; allreduce RMS statistic'}
6,0_q_a_linear,GEMM,0-127,128,output_split,attn_norm_output=hidden@0-1,chain_output=q_lora_rank@0-127,0.000032500,0.000112000,0.000343240,0.000000000,86016.0,0.0,7180.0,91392.0,0.0,7180.0,0.000000000,0.000112000,0.000144500,0.000305649,0.000284197,0.000284197,0.118699728,,0,0.000000000,0.000052957,compute,attn_norm_output:allgather(previous_shards_to_replicated+redundant_compute_representative_group),none,{'meaning': 'split N/output features; column parallel'}
7,0_q_norm,RMSNORM,0-63,64,hidden_split,previous=q_lora_rank@0-127,q_lora_normed=q_lora_rank@0-63,0.000065000,0.000000500,0.000000000,0.000000000,0.0,0.0,48.0,91392.0,0.0,7180.0,0.000082052,0.000082552,0.000147552,0.000482649,0.000117957,0.000000000,0.049266845,,0,0.000000000,0.000200509,communication,previous:alltoall_reshuffle(sharded_to_sharded),allreduce(rms_stats),{'meaning': 'split hidden; allreduce RMS statistic'}
8,0_q_b_linear,GEMM,0-127,128,output_split,q_lora_normed=q_lora_rank@0-63,chain_output=heads*head_dim@0-127,0.000050000,0.000768000,0.003138191,0.000000000,786432.0,0.0,2048.0,877824.0,0.0,7180.0,0.000000000,0.002887682,0.002937682,0.000615201,0.000250509,0.000250509,0.104629519,,0,0.000000000,0.000000000,local_dram,q_lora_normed:allgather(previous_shards_to_replicated+redundant_compute_representative_group),none,{'meaning': 'split N/output features; column parallel'}
9,0_qb_rnorm,RMSNORM,0-31,32,hidden_split,previous=heads*head_dim@0-127,query_heads_normed=heads*head_dim@0-31,0.000083375,0.000020000,0.000000000,0.000000000,0.0,0.0,4096.0,877824.0,0.0,7180.0,0.000065043,0.000085043,0.000168418,0.003586259,0.000083375,0.000000000,0.034823013,,0,0.000000000,0.000168418,communication,previous:alltoall_reshuffle(sharded_to_sharded),allreduce(rms_stats),{'meaning': 'split hidden; allreduce RMS statistic'}
10,0_q_rope,ELEMENTWISE,0,1,heads*head_dim_split,query_heads_normed=heads*head_dim@0-31,chain_output=heads*head_dim@0,0.000000000,0.000016000,0.000000000,0.000000000,0.0,0.0,16384.0,877824.0,0.0,16384.0,0.000000000,0.000016000,0.000016000,0.003671302,0.000168418,0.000000000,0.070342864,,0,0.000000000,0.000184418,compute,query_heads_normed:none(compatible_shards+redundant_compute_representative_group),gather(output_for_remote),{'meaning': 'split semantic axis; preserve elementwise layout'}
11,0_kv_linear,GEMM,0-127,128,input_split,attn_norm_output=hidden@0-1,chain_output=replicated@0-127,0.000000000,0.000032000,0.000114413,0.000000000,28672.0,0.0,568.0,906496.0,0.0,16384.0,0.000149278,0.000181278,0.000181278,0.003687302,0.000184418,0.000114413,0.077025541,,0,0.000000000,0.000251283,communication,attn_norm_output:none(compatible_shards+redundant_compute_representative_group),allreduce(output),{'meaning': 'split K/input features; row parallel; allreduce output'}
12,0_kv_norm,RMSNORM,0,1,replicated_hidden,previous=replicated@0-127,window_kv_normed=replicated@0,0.000000000,0.000005000,0.000000000,0.000000000,0.0,0.0,1024.0,906496.0,0.0,16384.0,0.000000000,0.000005000,0.000005000,0.003868580,0.000251283,0.000000000,0.104952679,,0,0.000000000,0.000256283,compute,previous:none(replicated_to_replicated_subset),none,{'meaning': 'full hidden on each core'}
13,0_kv_rope,ELEMENTWISE,0,1,batch_split,window_kv_normed=replicated@0,chain_output=batch_size@0,0.000000000,0.000000500,0.000000000,0.000000000,0.0,0.0,128.0,906496.0,0.0,16384.0,0.000000000,0.000000500,0.000000500,0.003873580,0.000256283,0.000000000,0.107041016,,0,0.000000000,0.000256783,compute,window_kv_normed:none(replicated_local_slice),gather(output_for_remote),{'meaning': 'split batch/tokens; preserve elementwise layout'}
14,0_hca_compressor_wkv,GEMM,0-127,128,output_split,attn_norm_output=hidden@0-1,hca_compressor_kv=hca_compressor_projected@0-127,0.000032500,0.000112000,0.000228826,0.000000000,57344.0,0.0,14344.0,963840.0,0.0,16384.0,0.000000000,0.000112000,0.000144500,0.003906580,0.000289283,0.000228826,0.120824038,,0,0.000000000,0.000172456,compute,attn_norm_output:allgather(previous_shards_to_replicated+redundant_compute_representative_group),none,{'meaning': 'split N/output features; column parallel'}
15,0_hca_compressor_wgate,GEMM,0-127,128,output_split,attn_norm_output=hidden@0-1,hca_compressor_gate=hca_compressor_projected@0-127,0.000032500,0.000112000,0.000228826,0.000000000,57344.0,0.0,14344.0,1021184.0,0.0,16384.0,0.000000000,0.000112000,0.000144500,0.004051080,0.000204956,0.000204956,0.085603633,,0,0.000000000,0.000088130,compute,attn_norm_output:allgather(previous_shards_to_replicated+redundant_compute_representative_group),none,{'meaning': 'split N/output features; column parallel'}
16,0_hca_compressor_score_softmax,SOFTMAX,0-31,32,hca_compressor_window_split,hca_compressor_gate=hca_compressor_projected@0-127,hca_compressor_scores=hca_compressor_window@0-31,0.000065000,0.000020000,0.000000000,0.000000000,0.0,0.0,8192.0,1021184.0,0.0,16384.0,0.000065087,0.000085087,0.000150087,0.004228080,0.000153130,0.000000000,0.063957417,,0,0.000000000,0.000238217,communication,hca_compressor_gate:alltoall_reshuffle(sharded_to_sharded),allreduce(softmax_max_sum),{'meaning': 'split softmax axis; allreduce max/sum statistics'}
17,0_hca_compressor_kv_mul_score,ELEMENTWISE,0-63,64,hca_compressor_window_split,hca_compressor_kv=hca_compressor_projected@0-127; hca_compressor_scores=hca_compressor_window@0-31,hca_compressor_weighted_kv=hca_compressor_window@0-63,0.000065000,0.000002000,0.000000000,0.000000000,0.0,0.0,4096.0,1021184.0,0.0,16384.0,0.000000000,0.000002000,0.000067000,0.004378167,0.000303217,0.000000000,0.126643771,,0,0.000000000,0.000305217,compute,hca_compressor_kv:alltoall_reshuffle(sharded_to_sharded_or_replicated); hca_compressor_scores:none(compatible_shards+redundant_compute_representative_group),none,{'meaning': 'split semantic axis; preserve elementwise layout'}
18,0_hca_compressor_kv_reducesum,REDUCE_SUM,0-63,64,hca_compressor_head_dim_split,hca_compressor_weighted_kv=hca_compressor_window@0-63,hca_compressor_pooled_kv=hca_compressor_head_dim@0-63,0.000090250,0.000002000,0.000000000,0.000000000,0.0,0.0,2064.0,1021184.0,0.0,16384.0,0.000000000,0.000002000,0.000092250,0.004470417,0.000395467,0.000000000,0.165173582,,0,0.000000000,0.000397467,compute,hca_compressor_weighted_kv:alltoall_reshuffle(sharded_to_sharded_or_replicated),none,{'meaning': 'split output hidden; reduce_dim is local'}
19,0_hca_compressor_kv_rmsnorm,RMSNORM,0,1,hidden_split,hca_compressor_pooled_kv=hca_compressor_head_dim@0-63,hca_compressor_kv_normed=hca_compressor_head_dim@0,0.000000000,0.000005000,0.000000000,0.000000000,0.0,0.0,2048.0,1021184.0,0.0,16384.0,0.000000000,0.000005000,0.000005000,0.004472417,0.000397467,0.000000000,0.166008917,,0,0.000000000,0.000402467,compute,hca_compressor_pooled_kv:none(compatible_shards+redundant_compute_representative_group),allreduce(rms_stats),{'meaning': 'split hidden; allreduce RMS statistic'}
20,0_hca_compressor_kv_rope,ELEMENTWISE,0,1,batch_split,hca_compressor_kv_normed=hca_compressor_head_dim@0,compressed_kv_cache=batch_size@0,0.000000000,0.000000500,0.000000000,0.000000000,0.0,0.0,2048.0,1021184.0,0.0,16384.0,0.000000000,0.000000500,0.000000500,0.004477417,0.000402467,0.000000000,0.168097254,,0,0.000000000,0.000402967,compute,hca_compressor_kv_normed:alltoall_reshuffle(sharded_to_sharded_or_replicated),gather(output_for_remote),{'meaning': 'split batch/tokens; preserve elementwise layout'}
21,0_DV_FA_flash_attn,REMOTE,0-127,128,manual,previous=batch_size@0,core_attn_output=replicated@0-127,0.000000000,0.001457000,0.000000000,0.000000000,0.0,0.0,0.0,1021184.0,0.0,16384.0,0.000176000,0.001633000,0.001633000,0.004477917,0.000402967,0.000000000,0.168306087,,0,0.000000000,0.002035967,compute,previous:none,broadcast(remote_output),{'meaning': 'manual fixed-time remote/custom op'}
22,0_inverse_rope,ELEMENTWISE,0-31,32,hidden_split,core_attn_output=replicated@0-127,chain_output=hidden@0-31,0.000000000,0.000000500,0.000000000,0.000000000,0.0,0.0,512.0,1021184.0,0.0,16384.0,0.000000000,0.000000500,0.000000500,0.006110917,0.002035967,0.000000000,0.850356831,,0,0.000000000,0.002036467,compute,core_attn_output:none(replicated_local_slice),none,{'meaning': 'split semantic axis; preserve elementwise layout'}
23,0_wo_a_linear,GEMM,0-127,128,output_split,core_attn_output=replicated@0-127,chain_output=o_lora_rank@0-127,0.000000000,0.000256000,0.000130758,0.000000000,32768.0,0.0,65664.0,1053952.0,0.0,65664.0,0.000000000,0.000256000,0.000256000,0.006111417,0.002036467,0.000130758,0.850565665,,0,0.000000000,0.002161709,compute,core_attn_output:none(replicated_to_replicated_subset),none,{'meaning': 'split N/output features; column parallel'}
24,0_wo_b_linear,GEMM,0-127,128,output_split,previous=o_lora_rank@0-127,o_b_proj_attnout=hidden@0-127,0.000181000,0.001024000,0.003661223,0.000000000,917504.0,0.0,16440.0,1971456.0,0.0,65664.0,0.000000000,0.001318514,0.001499514,0.006548417,0.002342709,0.002342709,0.978472953,,0,0.000000000,0.000000000,local_dram,previous:allgather(previous_shards_to_replicated),none,{'meaning': 'split N/output features; column parallel'}
