op_index,op_name,op_type,cores,num_cores,partition,input_tensors,output_tensor,transform_ms,compute_ms,local_dram_ms,local_sram_ms,max_weight_capacity_per_core_bytes,max_kv_capacity_per_core_bytes,max_io_capacity_per_core_bytes,cumulative_weight_capacity_per_core_bytes,cumulative_kv_capacity_per_core_bytes,max_io_capacity_per_core_so_far_bytes,internal_comm_ms,op_latency_ms,step_latency_ms,compute_start_time_ms,prefetch_window_ms,prefetch_dram_hidden_ms,prefetch_sram_utilization_at_compute_start,prefetch_sram_full_time_ms,dram_stream_break_count,dram_restart_penalty_ms,exposed_time_after_step_ms,bottleneck,transform_comm_semantics,internal_comm_semantics,notes
0,0_ATTN_x_rsqrt,RMSNORM,0-7,8,hidden_split,residual=<missing>,ATTN_x_rsqrt=hidden@0-7,0.000000000,0.000035000,0.000000000,0.000000000,0.0,0.0,7168.0,0.0,0.0,7168.0,0.000036526,0.000071526,0.000071526,0.000000000,0.000000000,0.000000000,0.000000000,,0,0.000000000,0.000071526,communication,residual:none(missing_input),allreduce(rms_stats),{'meaning': 'split hidden; allreduce RMS statistic'}
1,0_ATTN_hc_fn_linear,GEMM,0-63,64,input_split,residual=<missing>,ATTN_F=replicated@0-63,0.000000000,0.000014000,0.000042518,0.000000000,10752.0,0.0,472.0,10752.0,0.0,7168.0,0.000082312,0.000096312,0.000096312,0.000071526,0.000071526,0.000042518,0.016443329,,0,0.000000000,0.000125321,communication,residual:none(missing_input),allreduce(output),{'meaning': 'split K/input features; row parallel; allreduce output'}
2,0_ATTN_F_rsqrt,ELEMENTWISE,0-15,16,hidden_split,ATTN_F=replicated@0-63; ATTN_x_rsqrt=hidden@0-7,ATTN_pre_post_comb=hidden@0-15,0.000000000,0.000000500,0.000000000,0.000000000,0.0,0.0,4.0,10752.0,0.0,7168.0,0.000000000,0.000000500,0.000000500,0.000167839,0.000125321,0.000000000,0.028810344,,0,0.000000000,0.000125821,compute,ATTN_F:none(replicated_local_slice); ATTN_x_rsqrt:none(compatible_shards+redundant_compute_representative_group),none,{'meaning': 'split semantic axis; preserve elementwise layout'}
3,0_ATTN_pre_x,ELEMENTWISE,0,1,batch_split,previous=hidden@0-15,chain_output=batch_size@0,0.000021000,0.000056000,0.000000000,0.000000000,0.0,0.0,57344.0,10752.0,0.0,57344.0,0.000000000,0.000056000,0.000077000,0.000189339,0.000146821,0.000000000,0.033753041,,0,0.000000000,0.000202821,compute,previous:alltoall_reshuffle(sharded_to_sharded_or_replicated+redundant_compute_representative_group),none,{'meaning': 'split batch/tokens; preserve elementwise layout'}
4,0_ATTN_pre_x_reducesum,REDUCE_SUM,0-63,64,2d_hc_hidden:2x32,previous=batch_size@0,chain_output=hidden@0-63,0.000000000,0.000000500,0.000000000,0.000000000,0.0,0.0,672.0,10752.0,0.0,57344.0,0.000096917,0.000097417,0.000097417,0.000245339,0.000202821,0.000000000,0.046627043,,0,0.000000000,0.000300237,communication,previous:alltoall_reshuffle(sharded_to_sharded+redundant_compute_representative_group),allreduce(reduce_sum_per_hidden_shard),{'meaning': 'split reduce_dim and output hidden; allreduce partial sums'}
5,0_ATTN_attn_norm,RMSNORM,0-31,32,hidden_split,previous=hidden@0-63,attn_norm_output=hidden@0-31,0.000044750,0.000002500,0.000000000,0.000000000,0.0,0.0,448.0,10752.0,0.0,57344.0,0.000065043,0.000067543,0.000112293,0.000387505,0.000344987,0.000000000,0.079310151,,0,0.000000000,0.000412531,communication,previous:alltoall_reshuffle(sharded_to_sharded),allreduce(rms_stats),{'meaning': 'split hidden; allreduce RMS statistic'}
6,0_q_a_linear,GEMM,0-63,64,output_split,attn_norm_output=hidden@0-31,chain_output=q_lora_rank@0-63,0.000082000,0.000224000,0.000680285,0.000000000,172032.0,0.0,7192.0,182784.0,0.0,57344.0,0.000000000,0.000224000,0.000306000,0.000537049,0.000494531,0.000494531,0.113689117,,0,0.000000000,0.000038246,compute,attn_norm_output:allgather(previous_shards_to_replicated+redundant_compute_representative_group),none,{'meaning': 'split N/output features; column parallel'}
7,0_q_norm,RMSNORM,0-3,4,hidden_split,previous=q_lora_rank@0-63,q_lora_normed=q_lora_rank@0-3,0.000043000,0.000004000,0.000000000,0.000000000,0.0,0.0,768.0,182784.0,0.0,57344.0,0.000025017,0.000029017,0.000072017,0.000804049,0.000081246,0.000000000,0.018677794,,0,0.000000000,0.000110263,communication,previous:alltoall_reshuffle(sharded_to_sharded),allreduce(rms_stats),{'meaning': 'split hidden; allreduce RMS statistic'}
8,0_q_b_linear,GEMM,0-63,64,output_split,q_lora_normed=q_lora_rank@0-3,chain_output=heads*head_dim@0-63,0.000018000,0.001536000,0.006219750,0.000000000,1572864.0,0.0,2560.0,1755648.0,0.0,57344.0,0.000000000,0.006091487,0.006109487,0.000851066,0.000128263,0.000128263,0.029486752,,0,0.000000000,0.000000000,local_dram,q_lora_normed:allgather(previous_shards_to_replicated+redundant_compute_representative_group),none,{'meaning': 'split N/output features; column parallel'}
9,0_qb_rnorm,RMSNORM,0-31,32,hidden_split,previous=heads*head_dim@0-63,query_heads_normed=heads*head_dim@0-31,0.000065750,0.000020000,0.000000000,0.000000000,0.0,0.0,4096.0,1755648.0,0.0,57344.0,0.000065043,0.000085043,0.000150793,0.007008303,0.000065750,0.000000000,0.015115458,,0,0.000000000,0.000150793,communication,previous:alltoall_reshuffle(sharded_to_sharded),allreduce(rms_stats),{'meaning': 'split hidden; allreduce RMS statistic'}
