op_index,op_name,op_type,cores,num_cores,partition,input_tensors,output_tensor,transform_ms,compute_ms,local_dram_ms,local_sram_ms,max_weight_capacity_per_core_bytes,max_kv_capacity_per_core_bytes,max_io_capacity_per_core_bytes,cumulative_weight_capacity_per_core_bytes,cumulative_kv_capacity_per_core_bytes,max_io_capacity_per_core_so_far_bytes,internal_comm_ms,op_latency_ms,step_latency_ms,compute_start_time_ms,prefetch_window_ms,prefetch_dram_hidden_ms,prefetch_sram_utilization_at_compute_start,prefetch_sram_full_time_ms,dram_stream_break_count,dram_restart_penalty_ms,exposed_time_after_step_ms,bottleneck,transform_comm_semantics,internal_comm_semantics,notes
0,0_ATTN_x_rsqrt,RMSNORM,0-7,8,hidden_split,residual=<missing>,ATTN_x_rsqrt=hidden@0-7,0.000000000,0.000035000,0.000000000,0.000000000,0.0,0.0,7168.0,0.0,0.0,7168.0,0.000036526,0.000071526,0.000071526,0.000000000,0.000000000,0.000000000,0.000000000,,0,0.000000000,0.000071526,communication,residual:none(missing_input),allreduce(rms_stats),{'meaning': 'split hidden; allreduce RMS statistic'}
1,0_ATTN_hc_fn_linear,GEMM,0-127,128,input_split,residual=<missing>,ATTN_F=replicated@0-127,0.000000000,0.000007000,0.000021259,0.000000000,5376.0,0.0,248.0,5376.0,0.0,7168.0,0.000110365,0.000117365,0.000117365,0.000071526,0.000071526,0.000021259,0.016443329,,0,0.000000000,0.000167632,communication,residual:none(missing_input),allreduce(output),{'meaning': 'split K/input features; row parallel; allreduce output'}
2,0_ATTN_F_rsqrt,ELEMENTWISE,0,1,batch_split,ATTN_F=replicated@0-127; ATTN_x_rsqrt=hidden@0-7,ATTN_pre_post_comb=batch_size@0,0.000034250,0.000000500,0.000000000,0.000000000,0.0,0.0,48.0,5376.0,0.0,7168.0,0.000000000,0.000000500,0.000034750,0.000223141,0.000201882,0.000000000,0.046411173,,0,0.000000000,0.000202382,compute,ATTN_F:none(replicated_local_slice); ATTN_x_rsqrt:alltoall_reshuffle(sharded_to_sharded_or_replicated+redundant_compute_representative_group),none,{'meaning': 'split batch/tokens; preserve elementwise layout'}
3,0_ATTN_pre_x,ELEMENTWISE,0-63,64,hidden_split,previous=batch_size@0,chain_output=hidden@0-63,0.000000000,0.000001000,0.000000000,0.000000000,0.0,0.0,896.0,5376.0,0.0,7168.0,0.000000000,0.000001000,0.000001000,0.000223641,0.000202382,0.000000000,0.046526119,,0,0.000000000,0.000203382,compute,previous:alltoall_reshuffle(sharded_to_sharded_or_replicated+redundant_compute_representative_group),none,{'meaning': 'split semantic axis; preserve elementwise layout'}
4,0_ATTN_pre_x_reducesum,REDUCE_SUM,0-63,64,hidden_split,previous=hidden@0-63,chain_output=hidden@0-63,0.000000000,0.000001000,0.000000000,0.000000000,0.0,0.0,560.0,5376.0,0.0,7168.0,0.000000000,0.000001000,0.000001000,0.000224641,0.000203382,0.000000000,0.046756012,,0,0.000000000,0.000204382,compute,previous:none(compatible_shards),none,{'meaning': 'split output hidden; reduce_dim is local'}
5,0_ATTN_attn_norm,RMSNORM,0-1,2,hidden_split,previous=hidden@0-63,attn_norm_output=hidden@0-1,0.000000000,0.000035000,0.000000000,0.000000000,0.0,0.0,7168.0,5376.0,0.0,7168.0,0.000012509,0.000047509,0.000047509,0.000225641,0.000204382,0.000000000,0.046985905,,0,0.000000000,0.000251890,compute,previous:none(compatible_shards+redundant_compute_representative_group),allreduce(rms_stats),{'meaning': 'split hidden; allreduce RMS statistic'}
6,0_q_a_linear,GEMM,0-127,128,output_split,attn_norm_output=hidden@0-1,chain_output=q_lora_rank@0-127,0.000032500,0.000112000,0.000340143,0.000000000,86016.0,0.0,7180.0,91392.0,0.0,7180.0,0.000000000,0.000112000,0.000144500,0.000305649,0.000284390,0.000284390,0.065379332,,0,0.000000000,0.000056248,compute,attn_norm_output:allgather(previous_shards_to_replicated+redundant_compute_representative_group),none,{'meaning': 'split N/output features; column parallel'}
7,0_q_norm,RMSNORM,0-63,64,hidden_split,previous=q_lora_rank@0-127,q_lora_normed=q_lora_rank@0-63,0.000065000,0.000000500,0.000000000,0.000000000,0.0,0.0,48.0,91392.0,0.0,7180.0,0.000082052,0.000082552,0.000147552,0.000482649,0.000121248,0.000000000,0.027874012,,0,0.000000000,0.000203800,communication,previous:alltoall_reshuffle(sharded_to_sharded),allreduce(rms_stats),{'meaning': 'split hidden; allreduce RMS statistic'}
8,0_q_b_linear,GEMM,0-127,128,output_split,q_lora_normed=q_lora_rank@0-63,chain_output=heads*head_dim@0-127,0.000050000,0.000768000,0.003109875,0.000000000,786432.0,0.0,2048.0,877824.0,0.0,7180.0,0.000000000,0.002856075,0.002906075,0.000615201,0.000253800,0.000253800,0.058346795,,0,0.000000000,0.000000000,local_dram,q_lora_normed:allgather(previous_shards_to_replicated+redundant_compute_representative_group),none,{'meaning': 'split N/output features; column parallel'}
9,0_qb_rnorm,RMSNORM,0-31,32,hidden_split,previous=heads*head_dim@0-127,query_heads_normed=heads*head_dim@0-31,0.000083375,0.000020000,0.000000000,0.000000000,0.0,0.0,4096.0,877824.0,0.0,7180.0,0.000065043,0.000085043,0.000168418,0.003554651,0.000083375,0.000000000,0.019167321,,0,0.000000000,0.000168418,communication,previous:alltoall_reshuffle(sharded_to_sharded),allreduce(rms_stats),{'meaning': 'split hidden; allreduce RMS statistic'}
10,0_q_rope,ELEMENTWISE,0,1,heads*head_dim_split,query_heads_normed=heads*head_dim@0-31,chain_output=heads*head_dim@0,0.000000000,0.000016000,0.000000000,0.000000000,0.0,0.0,16384.0,877824.0,0.0,16384.0,0.000000000,0.000016000,0.000016000,0.003639695,0.000168418,0.000000000,0.038718195,,0,0.000000000,0.000184418,compute,query_heads_normed:none(compatible_shards+redundant_compute_representative_group),gather(output_for_remote),{'meaning': 'split semantic axis; preserve elementwise layout'}
11,0_kv_linear,GEMM,0-127,128,input_split,attn_norm_output=hidden@0-1,chain_output=replicated@0-127,0.000000000,0.000032000,0.000113381,0.000000000,28672.0,0.0,568.0,906496.0,0.0,16384.0,0.000149278,0.000181278,0.000181278,0.003655695,0.000184418,0.000113381,0.042396481,,0,0.000000000,0.000252315,communication,attn_norm_output:none(compatible_shards+redundant_compute_representative_group),allreduce(output),{'meaning': 'split K/input features; row parallel; allreduce output'}
