op_index,op_name,transform_start_ms,dram_start_ms,dram_end_ms,compute_start_ms,op_end_ms
0,0_ATTN_x_rsqrt,0.0,0.0,0.0,0.0,0.000135347
1,0_ATTN_hc_fn_linear,0.000135347,0.000135347,0.000327899,0.000135347,0.000420399
2,0_ATTN_F_rsqrt,0.000420399,0.0,0.000420399,0.000420399,0.000420899
3,0_ATTN_pre_x,0.000420899,0.0,0.000420899,0.000420899,0.00043489900000000004
4,0_ATTN_pre_x_reducesum,0.000434899,0.0,0.000434899,0.000434899,0.00044539899999999997
5,0_ATTN_attn_norm,0.000445399,0.0,0.000445399,0.000445399,0.0007379680000000001
6,0_q_a_linear,0.000737969,0.000966469,0.001788969,0.000966469,0.001788969
7,0_q_norm,0.0017889689999999998,0.0,0.001835469,0.001835469,0.001865469
8,0_q_b_linear,0.001865469,0.001946469,0.008266219,0.001946469,0.008266219
9,0_qb_rnorm,0.008266219,0.0,0.008266219,0.008266219,0.008428636
10,0_q_rope,0.008428635,0.0,0.008665885,0.008665885,0.008793885
11,0_kv_linear,0.008793885000000001,0.009022385,0.009396885,0.009022385,0.009396885
12,0_kv_norm,0.009396885,0.0,0.009439885,0.009439885,0.009444885
13,0_kv_rope,0.009444885,0.0,0.009444885,0.009444885,0.009445885
14,0_hca_compressor_wkv,0.009445885000000001,0.009674385,0.010272885,0.009674385,0.010272885
15,0_hca_compressor_wgate,0.010272885,0.010501385,0.011099885,0.010501385,0.011099885
16,0_hca_compressor_score_softmax,0.011099885,0.0,0.011144635,0.011144635,0.011229722
17,0_hca_compressor_kv_mul_score,0.011229722000000001,0.0,0.011274472,0.011274472,0.011276472000000001
18,0_hca_compressor_kv_reducesum,0.011276472,0.0,0.011366722,0.011366722,0.011370722
19,0_hca_compressor_kv_rmsnorm,0.011370722,0.0,0.011370722,0.011370722,0.011375722
20,0_hca_compressor_kv_rope,0.011375722,0.0,0.011375722,0.011375722,0.011376222
21,0_DV_FA_flash_attn,0.011376222,0.0,0.011376222,0.011376222,0.019072222
22,0_inverse_rope,0.019072222,0.0,0.019072222,0.019072222,0.019074222
23,0_wo_a_linear,0.019074222,0.019074222,0.019736721999999998,0.019074222,0.021122222
24,0_wo_b_linear,0.021122222,0.022166222,0.029522596999999998,0.022166222,0.029522596999999998
25,0_ATTN_post_attnout,0.029522597,0.0,0.029522597,0.029522597,0.029529597
26,0_ATTN_comb_residual,0.029529597,0.0,0.029529597,0.029529597,0.029585597
27,0_ATTN_comb_residual_reducesum,0.029585597,0.0,0.029585597,0.029585597,0.029627597000000002
28,0_ATTN_add,0.029627597,0.0,0.029627597,0.029627597,0.029641597
29,0_FFN_x_rsqrt,0.029641597,0.0,0.029641597,0.029641597,0.029776944
30,0_FFN_hc_fn_linear,0.029776944,0.029776944,0.029969495999999998,0.029776944,0.030061995999999997
31,0_FFN_F_rsqrt,0.030061996,0.0,0.030061996,0.030061996,0.030062496
32,0_FFN_pre_x,0.030062496,0.0,0.030062496,0.030062496,0.030076496
33,0_FFN_pre_x_reducesum,0.030076496,0.0,0.030076496,0.030076496,0.030086996
34,0_FFN_ffn_norm,0.030086996,0.0,0.030086996,0.030086996,0.030646996000000003
35,0_gate_linear,0.030646996,0.030646996,0.030965496,0.030646996,0.030965496
36,0_gate_topk,0.030965496,0.0,0.031008496,0.031008496,0.031022996
37,0_LPU_FFN,0.031022996,0.0,0.031022996,0.031022996,0.034451246000000005
38,0_FFN_post_attnout,0.034451246,0.0,0.034451246,0.034451246,0.034458246
39,0_FFN_comb_residual,0.034458246,0.0,0.034458246,0.034458246,0.034514246
40,0_FFN_comb_residual_reducesum,0.034514246,0.0,0.034514246,0.034514246,0.034556246
41,0_FFN_add_layer_END,0.034556246,0.0,0.034556246,0.034556246,0.034570246
42,1_ATTN_x_rsqrt,0.034570246,0.0,0.034570246,0.034570246,0.034705593
43,1_ATTN_hc_fn_linear,0.034705594,0.034705594,0.034898146,0.034705594,0.034990646
44,1_ATTN_F_rsqrt,0.034990646,0.0,0.034990646,0.034990646,0.034991146
45,1_ATTN_pre_x,0.034991146,0.0,0.034991146,0.034991146,0.035005146
46,1_ATTN_pre_x_reducesum,0.035005146,0.0,0.035005146,0.035005146,0.035015646
47,1_ATTN_attn_norm,0.035015646,0.0,0.035015646,0.035015646,0.035308215
48,1_q_a_linear,0.035308215000000004,0.035536715,0.036359215,0.035536715,0.036359215
49,1_q_norm,0.036359215,0.0,0.036405715,0.036405715,0.036435715
50,1_q_b_linear,0.036435715,0.036516715,0.042836465,0.036516715,0.042836465
51,1_qb_rnorm,0.042836465,0.0,0.042836465,0.042836465,0.042998881999999995
52,1_q_rope,0.042998881999999995,0.0,0.043236132,0.043236132,0.043364132
53,1_kv_linear,0.043364132,0.043592632,0.043967132,0.043592632,0.043967132
54,1_kv_norm,0.043967132,0.0,0.044010132,0.044010132,0.044015132
55,1_kv_rope,0.044015132,0.0,0.044015132,0.044015132,0.044016132
56,1_hca_compressor_wkv,0.044016132,0.044244632,0.044843132,0.044244632,0.044843132
57,1_hca_compressor_wgate,0.044843132,0.045071632,0.045670132,0.045071632,0.045670132
58,1_hca_compressor_score_softmax,0.045670131999999995,0.0,0.045714882,0.045714882,0.045799968999999996
59,1_hca_compressor_kv_mul_score,0.045799968999999996,0.0,0.045844719,0.045844719,0.045846719
60,1_hca_compressor_kv_reducesum,0.045846719,0.0,0.045936969,0.045936969,0.045940969
61,1_hca_compressor_kv_rmsnorm,0.045940969,0.0,0.045940969,0.045940969,0.045945968999999996
62,1_hca_compressor_kv_rope,0.045945969,0.0,0.045945969,0.045945969,0.045946469000000004
63,1_DV_FA_flash_attn,0.045946469,0.0,0.045946469,0.045946469,0.053642469
64,1_inverse_rope,0.053642469,0.0,0.053642469,0.053642469,0.053644469
65,1_wo_a_linear,0.053644469,0.053644469,0.054306969000000004,0.053644469,0.055692469
66,1_wo_b_linear,0.055692468999999994,0.056736469,0.064092844,0.056736469,0.064092844
67,1_ATTN_post_attnout,0.064092844,0.0,0.064092844,0.064092844,0.06409984399999999
68,1_ATTN_comb_residual,0.064099844,0.0,0.064099844,0.064099844,0.064155844
69,1_ATTN_comb_residual_reducesum,0.064155844,0.0,0.064155844,0.064155844,0.064197844
70,1_ATTN_add,0.064197844,0.0,0.064197844,0.064197844,0.064211844
71,1_FFN_x_rsqrt,0.064211844,0.0,0.064211844,0.064211844,0.064347191
72,1_FFN_hc_fn_linear,0.064347191,0.064347191,0.064539743,0.064347191,0.06463224299999999
73,1_FFN_F_rsqrt,0.064632243,0.0,0.064632243,0.064632243,0.064632743
74,1_FFN_pre_x,0.064632743,0.0,0.064632743,0.064632743,0.064646743
75,1_FFN_pre_x_reducesum,0.064646743,0.0,0.064646743,0.064646743,0.064657243
76,1_FFN_ffn_norm,0.064657243,0.0,0.064657243,0.064657243,0.06521724300000001
77,1_gate_linear,0.065217243,0.065217243,0.065535743,0.065217243,0.065535743
78,1_gate_topk,0.065535743,0.0,0.065578743,0.065578743,0.065593243
79,1_LPU_FFN,0.065593243,0.0,0.065593243,0.065593243,0.06902149299999999
80,1_FFN_post_attnout,0.069021493,0.0,0.069021493,0.069021493,0.069028493
