op_index,op_name,op_type,cores,num_cores,partition,input_tensors,output_tensor,transform_ms,compute_ms,local_dram_ms,local_sram_ms,max_weight_capacity_per_core_bytes,max_kv_capacity_per_core_bytes,max_io_capacity_per_core_bytes,cumulative_weight_capacity_per_core_bytes,cumulative_kv_capacity_per_core_bytes,max_io_capacity_per_core_so_far_bytes,internal_comm_ms,op_latency_ms,step_latency_ms,compute_start_time_ms,prefetch_window_ms,prefetch_dram_hidden_ms,prefetch_sram_utilization_at_compute_start,prefetch_sram_full_time_ms,dram_stream_break_count,dram_restart_penalty_ms,exposed_time_after_step_ms,bottleneck,transform_comm_semantics,internal_comm_semantics,notes
0,0_ATTN_x_rsqrt,RMSNORM,0-15,16,hidden_split,residual=<missing>,ATTN_x_rsqrt=hidden@0-15,0.000000000,0.000017500,0.000000000,0.000000000,0.0,0.0,3584.0,0.0,0.0,3584.0,0.000048035,0.000065535,0.000065535,0.000000000,0.000000000,0.000000000,0.000000000,,0,0.000000000,0.000065535,communication,residual:none(missing_input),allreduce(rms_stats),{'meaning': 'split hidden; allreduce RMS statistic'}
1,0_ATTN_hc_fn_linear,GEMM,0-255,256,input_split,residual=<missing>,ATTN_F=replicated@0-255,0.000000000,0.000004000,0.000010726,0.000000000,2688.0,0.0,136.0,2688.0,0.0,3584.0,0.000143417,0.000147417,0.000147417,0.000065535,0.000065535,0.000010726,0.027371712,,0,0.000000000,0.000202225,communication,residual:none(missing_input),allreduce(output),{'meaning': 'split K/input features; row parallel; allreduce output'}
2,0_ATTN_F_rsqrt,ELEMENTWISE,0,1,hidden_split,ATTN_F=replicated@0-255; ATTN_x_rsqrt=hidden@0-15,ATTN_pre_post_comb=hidden@0,0.000000000,0.000000500,0.000000000,0.000000000,0.0,0.0,48.0,2688.0,0.0,3584.0,0.000000000,0.000000500,0.000000500,0.000212951,0.000202225,0.000000000,0.084462837,,0,0.000000000,0.000202725,compute,ATTN_F:none(replicated_local_slice); ATTN_x_rsqrt:none(compatible_shards+redundant_compute_representative_group),none,{'meaning': 'split semantic axis; preserve elementwise layout'}
3,0_ATTN_pre_x,ELEMENTWISE,0-127,128,hidden_split,previous=hidden@0,chain_output=hidden@0-127,0.000000000,0.000000500,0.000000000,0.000000000,0.0,0.0,448.0,2688.0,0.0,3584.0,0.000000000,0.000000500,0.000000500,0.000213451,0.000202725,0.000000000,0.084671671,,0,0.000000000,0.000203225,compute,previous:none(compatible_shards+redundant_compute_representative_group),none,{'meaning': 'split semantic axis; preserve elementwise layout'}
4,0_ATTN_pre_x_reducesum,REDUCE_SUM,0-3,4,hidden_split,previous=hidden@0-127,chain_output=hidden@0-3,0.000000000,0.000010500,0.000000000,0.000000000,0.0,0.0,8960.0,2688.0,0.0,8960.0,0.000000000,0.000010500,0.000010500,0.000213951,0.000203225,0.000000000,0.084880505,,0,0.000000000,0.000213725,compute,previous:none(compatible_shards+redundant_compute_representative_group),none,{'meaning': 'split output hidden; reduce_dim is local'}
5,0_ATTN_attn_norm,RMSNORM,0,1,batch_split,previous=hidden@0-3,attn_norm_output=batch_size@0,0.000023750,0.000070000,0.000000000,0.000000000,0.0,0.0,14336.0,2688.0,0.0,14336.0,0.000000000,0.000070000,0.000093750,0.000248201,0.000237475,0.000000000,0.099185611,,0,0.000000000,0.000307475,compute,previous:alltoall_reshuffle(sharded_to_sharded_or_replicated+redundant_compute_representative_group),none,{'meaning': 'split batch/tokens; full hidden per core'}
6,0_q_a_linear,GEMM,0-255,256,output_split,attn_norm_output=batch_size@0,chain_output=q_lora_rank@0-255,0.000000000,0.000112000,0.000171620,0.000000000,43008.0,0.0,7174.0,45696.0,0.0,14336.0,0.000000000,0.000112000,0.000112000,0.000318201,0.000307475,0.000171620,0.128422323,,0,0.000000000,0.000247855,compute,attn_norm_output:allgather(previous_shards_to_replicated+redundant_compute_representative_group),none,{'meaning': 'split N/output features; column parallel'}
7,0_q_norm,RMSNORM,0-7,8,hidden_split,previous=q_lora_rank@0-255,q_lora_normed=q_lora_rank@0-7,0.000087000,0.000002000,0.000000000,0.000000000,0.0,0.0,384.0,45696.0,0.0,14336.0,0.000036526,0.000038526,0.000125526,0.000517201,0.000334855,0.000000000,0.139858121,,0,0.000000000,0.000373381,communication,previous:alltoall_reshuffle(sharded_to_sharded),allreduce(rms_stats),{'meaning': 'split hidden; allreduce RMS statistic'}
8,0_q_b_linear,GEMM,0-255,256,output_split,q_lora_normed=q_lora_rank@0-7,chain_output=heads*head_dim@0-255,0.000055500,0.000384000,0.001569096,0.000000000,393216.0,0.0,1792.0,438912.0,0.0,14336.0,0.000000000,0.001140214,0.001195714,0.000611227,0.000428881,0.000428881,0.179129727,,0,0.000000000,0.000000000,local_dram,q_lora_normed:allgather(previous_shards_to_replicated+redundant_compute_representative_group),none,{'meaning': 'split N/output features; column parallel'}
9,0_qb_rnorm,RMSNORM,0-31,32,hidden_split,previous=heads*head_dim@0-255,query_heads_normed=heads*head_dim@0-31,0.000139500,0.000020000,0.000000000,0.000000000,0.0,0.0,4096.0,438912.0,0.0,14336.0,0.000065043,0.000085043,0.000224543,0.001890942,0.000139500,0.000000000,0.058264592,,0,0.000000000,0.000224543,communication,previous:alltoall_reshuffle(sharded_to_sharded),allreduce(rms_stats),{'meaning': 'split hidden; allreduce RMS statistic'}
10,0_q_rope,ELEMENTWISE,0,1,heads*head_dim_split,query_heads_normed=heads*head_dim@0-31,chain_output=heads*head_dim@0,0.000000000,0.000016000,0.000000000,0.000000000,0.0,0.0,16384.0,438912.0,0.0,16384.0,0.000000000,0.000016000,0.000016000,0.001975985,0.000224543,0.000000000,0.093784443,,0,0.000000000,0.000240543,compute,query_heads_normed:none(compatible_shards+redundant_compute_representative_group),gather(output_for_remote),{'meaning': 'split semantic axis; preserve elementwise layout'}
11,0_kv_linear,GEMM,0-127,128,output_split,attn_norm_output=batch_size@0,chain_output=head_dim@0-127,0.000000000,0.000112000,0.000114413,0.000000000,28672.0,0.0,7172.0,467584.0,0.0,16384.0,0.000000000,0.000112000,0.000112000,0.001991985,0.000240543,0.000114413,0.100467120,,0,0.000000000,0.000238130,compute,attn_norm_output:allgather(previous_shards_to_replicated+redundant_compute_representative_group),none,{'meaning': 'split N/output features; column parallel'}
12,0_kv_norm,RMSNORM,0,1,hidden_split,previous=head_dim@0-127,window_kv_normed=head_dim@0,0.000000000,0.000005000,0.000000000,0.000000000,0.0,0.0,1024.0,467584.0,0.0,16384.0,0.000000000,0.000005000,0.000005000,0.002103985,0.000238130,0.000000000,0.099459194,,0,0.000000000,0.000243130,compute,previous:none(compatible_shards+redundant_compute_representative_group),allreduce(rms_stats),{'meaning': 'split hidden; allreduce RMS statistic'}
13,0_kv_rope,ELEMENTWISE,0,1,batch_split,window_kv_normed=head_dim@0,chain_output=batch_size@0,0.000000000,0.000000500,0.000000000,0.000000000,0.0,0.0,128.0,467584.0,0.0,16384.0,0.000000000,0.000000500,0.000000500,0.002108985,0.000243130,0.000000000,0.101547530,,0,0.000000000,0.000243630,compute,window_kv_normed:alltoall_reshuffle(sharded_to_sharded_or_replicated),gather(output_for_remote),{'meaning': 'split batch/tokens; preserve elementwise layout'}
14,0_hca_compressor_wkv,GEMM,0-255,256,output_split,attn_norm_output=batch_size@0,hca_compressor_kv=hca_compressor_projected@0-255,0.000000000,0.000112000,0.000114413,0.000000000,28672.0,0.0,14340.0,496256.0,0.0,16384.0,0.000000000,0.000112000,0.000112000,0.002109485,0.000243630,0.000114413,0.101756364,,0,0.000000000,0.000241217,compute,attn_norm_output:allgather(previous_shards_to_replicated+redundant_compute_representative_group),none,{'meaning': 'split N/output features; column parallel'}
15,0_hca_compressor_wgate,GEMM,0-127,128,output_split,attn_norm_output=batch_size@0,hca_compressor_gate=hca_compressor_projected@0-127,0.000000000,0.000112000,0.000228826,0.000000000,57344.0,0.0,14344.0,553600.0,0.0,16384.0,0.000000000,0.000112000,0.000112000,0.002221485,0.000241217,0.000228826,0.100748438,,0,0.000000000,0.000124390,compute,attn_norm_output:allgather(previous_shards_to_replicated+redundant_compute_representative_group),none,{'meaning': 'split N/output features; column parallel'}
