op_index,op_name,transform_start_ms,dram_start_ms,dram_end_ms,compute_start_ms,op_end_ms
0,0_ATTN_x_rsqrt,0.0,0.0,0.0,0.0,6.5535e-05
1,0_ATTN_hc_fn_linear,6.5535e-05,0.0,1.0726e-05,6.5535e-05,0.00021295200000000003
2,0_ATTN_F_rsqrt,0.00021295200000000003,0.0,1.0726e-05,0.00021295200000000003,0.00021345200000000004
3,0_ATTN_pre_x,0.00021345200000000004,0.0,1.0726e-05,0.00021345200000000004,0.00021395200000000005
4,0_ATTN_pre_x_reducesum,0.00021395200000000005,0.0,1.0726e-05,0.00021395200000000005,0.00022445200000000007
5,0_ATTN_attn_norm,0.00022445200000000007,0.0,1.0726e-05,0.00024820200000000005,0.00031820200000000007
6,0_q_a_linear,0.00031820200000000007,1.0726e-05,0.00018234599999999998,0.00031820200000000007,0.0004302020000000001
7,0_q_norm,0.0004302020000000001,0.0,0.00018234599999999998,0.000517202,0.0005557280000000001
8,0_q_b_linear,0.0005557280000000001,0.00018234599999999998,0.001751442,0.0006112280000000001,0.001751442
9,0_qb_rnorm,0.001751442,0.0,0.001751442,0.001890942,0.001975985
10,0_q_rope,0.001975985,0.0,0.001751442,0.001975985,0.001991985
11,0_kv_linear,0.001991985,0.001751442,0.001865855,0.001991985,0.002103985
12,0_kv_norm,0.002103985,0.0,0.001865855,0.002103985,0.002108985
13,0_kv_rope,0.002108985,0.0,0.001865855,0.002108985,0.002109485
14,0_hca_compressor_wkv,0.002109485,0.001865855,0.001980268,0.002109485,0.002221485
15,0_hca_compressor_wgate,0.002221485,0.001980268,0.002209094,0.002221485,0.002333485
16,0_hca_compressor_score_softmax,0.002333485,0.0,0.002209094,0.002398485,0.0024835720000000003
17,0_hca_compressor_kv_mul_score,0.0024835720000000003,0.0,0.002209094,0.002570572,0.002698572
18,0_hca_compressor_kv_reducesum,0.002698572,0.0,0.002209094,0.002698572,0.0026995720000000003
19,0_hca_compressor_kv_rmsnorm,0.0026995720000000003,0.0,0.002209094,0.0026995720000000003,0.002704572
20,0_hca_compressor_kv_rope,0.002704572,0.0,0.002209094,0.002704572,0.002705072
21,0_DV_FA_flash_attn,0.002705072,0.0,0.002209094,0.002705072,0.004696072
22,0_inverse_rope,0.004696072,0.0,0.002209094,0.004696072,0.0046965719999999996
23,0_wo_a_linear,0.0046965719999999996,0.002209094,0.00247061,0.0046965719999999996,0.004760571999999999
24,0_wo_b_linear,0.004760571999999999,0.00247061,0.0043012219999999995,0.005342571999999999,0.005854572
25,0_ATTN_post_attnout,0.005854572,0.0,0.0043012219999999995,0.005854572,0.005855071999999999
26,0_ATTN_comb_residual,0.005855071999999999,0.0,0.0043012219999999995,0.005855071999999999,0.005857072
27,0_ATTN_comb_residual_reducesum,0.005857072,0.0,0.0043012219999999995,0.005857072,0.005858571999999999
28,0_ATTN_add,0.005858571999999999,0.0,0.0043012219999999995,0.005858571999999999,0.005859071999999999
29,0_FFN_x_rsqrt,0.005859071999999999,0.0,0.0043012219999999995,0.005859071999999999,0.005924606999999999
30,0_FFN_hc_fn_linear,0.005924606999999999,0.0043012219999999995,0.004387032,0.005924606999999999,0.006021367
31,0_FFN_F_rsqrt,0.006021367,0.0,0.004387032,0.006021367,0.006021866999999999
32,0_FFN_pre_x,0.006021866999999999,0.0,0.004387032,0.006021866999999999,0.006022366999999999
33,0_FFN_pre_x_reducesum,0.006022366999999999,0.0,0.004387032,0.006022366999999999,0.006022866999999999
34,0_FFN_ffn_norm,0.006022866999999999,0.0,0.004387032,0.006022866999999999,0.006092866999999998
35,0_gate_linear,0.006092866999999998,0.004387032,0.005501210000000001,0.006092866999999998,0.0062048669999999985
36,0_gate_topk,0.0062048669999999985,0.0,0.005501210000000001,0.006236866999999998,0.006238866999999999
37,0_LPU_FFN,0.006238866999999999,0.0,0.005501210000000001,0.006238866999999999,0.007640356999999999
38,0_FFN_post_attnout,0.007640356999999999,0.0,0.005501210000000001,0.007640356999999999,0.007640856999999998
39,0_FFN_comb_residual,0.007640856999999998,0.0,0.005501210000000001,0.007640856999999998,0.0076428569999999986
40,0_FFN_comb_residual_reducesum,0.0076428569999999986,0.0,0.005501210000000001,0.0076428569999999986,0.007644356999999998
41,0_FFN_add_layer_END,0.007644356999999998,0.0,0.005501210000000001,0.007644356999999998,0.007644856999999998
42,1_ATTN_x_rsqrt,0.007644856999999998,0.0,0.005501210000000001,0.007644856999999998,0.007710391999999998
43,1_ATTN_hc_fn_linear,0.007710391999999998,0.005501210000000001,0.005587020000000002,0.007710391999999998,0.007807151999999999
44,1_ATTN_F_rsqrt,0.007807151999999999,0.0,0.005587020000000002,0.007807151999999999,0.007807651999999998
45,1_ATTN_pre_x,0.007807651999999998,0.0,0.005587020000000002,0.007807651999999998,0.007808151999999998
46,1_ATTN_pre_x_reducesum,0.007808151999999998,0.0,0.005587020000000002,0.007808151999999998,0.0078086519999999975
47,1_ATTN_attn_norm,0.0078086519999999975,0.0,0.005587020000000002,0.0078086519999999975,0.007878651999999998
48,1_q_a_linear,0.007878651999999998,0.005587020000000002,0.005930260000000001,0.007878651999999998,0.007990651999999997
49,1_q_norm,0.007990651999999997,0.0,0.005930260000000001,0.007990651999999997,0.008005651999999997
50,1_q_b_linear,0.008005651999999997,0.005930260000000001,0.007499356000000001,0.008005651999999997,0.008389651999999997
51,1_qb_rnorm,0.008389651999999997,0.0,0.007499356000000001,0.008529151999999998,0.008614194999999998
52,1_q_rope,0.008614194999999998,0.0,0.007499356000000001,0.008614194999999998,0.008630194999999998
53,1_kv_linear,0.008630194999999998,0.007499356000000001,0.007728182000000001,0.008630194999999998,0.008742194999999998
54,1_kv_norm,0.008742194999999998,0.0,0.007728182000000001,0.008742194999999998,0.008747194999999998
55,1_kv_rope,0.008747194999999998,0.0,0.007728182000000001,0.008747194999999998,0.008747694999999998
56,1_hca_compressor_wkv,0.008747694999999998,0.007728182000000001,0.007957008000000002,0.008747694999999998,0.008859694999999997
57,1_hca_compressor_wgate,0.008859694999999997,0.007957008000000002,0.008872314000000001,0.008859694999999997,0.008971694999999997
58,1_hca_compressor_score_softmax,0.008971694999999997,0.0,0.008872314000000001,0.009004944999999997,0.009090031999999996
59,1_hca_compressor_kv_mul_score,0.009090031999999996,0.0,0.008872314000000001,0.009155031999999997,0.009155531999999997
60,1_hca_compressor_kv_reducesum,0.009155531999999997,0.0,0.008872314000000001,0.009351281999999997,0.009352281999999996
61,1_hca_compressor_kv_rmsnorm,0.009352281999999996,0.0,0.008872314000000001,0.009352281999999996,0.009357281999999996
62,1_hca_compressor_kv_rope,0.009357281999999996,0.0,0.008872314000000001,0.009357281999999996,0.009357781999999997
63,1_DV_FA_flash_attn,0.009357781999999997,0.0,0.008872314000000001,0.009357781999999997,0.011348781999999996
64,1_inverse_rope,0.011348781999999996,0.0,0.008872314000000001,0.011348781999999996,0.011349281999999997
65,1_wo_a_linear,0.011349281999999997,0.008872314000000001,0.00913383,0.011349281999999997,0.011413281999999997
66,1_wo_b_linear,0.011413281999999997,0.00913383,0.010964442000000001,0.011995281999999996,0.012507281999999996
67,1_ATTN_post_attnout,0.012507281999999996,0.0,0.010964442000000001,0.012507281999999996,0.012507781999999997
68,1_ATTN_comb_residual,0.012507781999999997,0.0,0.010964442000000001,0.012507781999999997,0.012509781999999997
69,1_ATTN_comb_residual_reducesum,0.012509781999999997,0.0,0.010964442000000001,0.012509781999999997,0.012511281999999997
70,1_ATTN_add,0.012511281999999997,0.0,0.010964442000000001,0.012511281999999997,0.012511781999999997
71,1_FFN_x_rsqrt,0.012511781999999997,0.0,0.010964442000000001,0.012511781999999997,0.012577316999999998
72,1_FFN_hc_fn_linear,0.012577316999999998,0.010964442000000001,0.011050252000000002,0.012577316999999998,0.012674076999999997
73,1_FFN_F_rsqrt,0.012674076999999997,0.0,0.011050252000000002,0.012674076999999997,0.012674576999999998
74,1_FFN_pre_x,0.012674576999999998,0.0,0.011050252000000002,0.012674576999999998,0.012675076999999998
